date	High	Low	Open	Close	Volume	Adj Close	pct_change
2021-10-01	3329.853515625	2978.654296875	3001.12939453125	3307.51611328125	22307625573	3307.51611328125	
2021-10-02	3464.83740234375	3260.027587890625	3308.870361328125	3391.6943359375	19202671704	3391.6943359375	2.545058580916182
2021-10-03	3484.605712890625	3348.1201171875	3390.767578125	3418.358642578125	15516566862	3418.358642578125	0.786164789618482
2021-10-04	3434.775390625	3283.44873046875	3418.7763671875	3380.089111328125	17747154101	3380.089111328125	-1.119529436534994
2021-10-05	3541.45166015625	3365.817626953125	3381.784423828125	3518.5185546875	16632591670	3518.5185546875	4.095437688179238
2021-10-06	3622.55126953125	3354.4697265625	3516.5703125	3580.56201171875	21855226591	3580.56201171875	1.7633403396038139
2021-10-07	3650.01318359375	3479.9091796875	3576.814453125	3587.974853515625	19090322927	3587.974853515625	0.20703011908782543
2021-10-08	3667.95751953125	3547.828125	3587.832763671875	3563.75927734375	16222029488	3563.75927734375	-0.674909305681104
2021-10-09	3628.2373046875	3544.640380859375	3559.997802734375	3575.716796875	12707036942	3575.716796875	0.3355310670748457
2021-10-10	3603.244873046875	3414.970947265625	3575.0205078125	3425.852783203125	16171746693	3425.852783203125	-4.191160043850473
2021-10-11	3622.28955078125	3385.76171875	3419.726806640625	3545.35400390625	18579189588	3545.35400390625	3.488218212091221
2021-10-12	3546.477783203125	3407.338134765625	3546.477783203125	3492.5732421875	18109578443	3492.5732421875	-1.4887303682677766
2021-10-13	3607.74169921875	3417.60205078125	3492.753662109375	3606.20166015625	16211275589	3606.20166015625	3.253429780547168
2021-10-14	3819.258544921875	3590.275146484375	3604.958984375	3786.01416015625	19443499909	3786.01416015625	4.986202019334907
2021-10-15	3895.46630859375	3735.363525390625	3790.154296875	3862.634765625	20966841512	3862.634765625	2.0237802139014605
2021-10-16	3962.453125	3805.885986328125	3865.66650390625	3830.382080078125	16578095629	3830.382080078125	-0.8349918515181298
2021-10-17	3914.89794921875	3660.723388671875	3829.85888671875	3847.1044921875	15908090346	3847.1044921875	0.4365729517258554
2021-10-18	3888.209228515625	3686.75048828125	3847.72998046875	3748.76025390625	17386204158	3748.76025390625	-2.556318355297138
2021-10-19	3883.9287109375	3736.7802734375	3747.162841796875	3877.65087890625	15998757133	3877.65087890625	3.438220005285597
2021-10-20	4167.47216796875	3833.2880859375	3877.73095703125	4155.9921875	20338319988	4155.9921875	7.17809099596558
2021-10-21	4366.08837890625	4032.48388671875	4161.71337890625	4054.32275390625	28220661820	4054.32275390625	-2.446333607159845
2021-10-22	4162.9755859375	3908.34033203125	4055.6865234375	3970.181884765625	19432937968	3970.181884765625	-2.075337220243678
2021-10-23	4171.66357421875	3944.6318359375	3971.3564453125	4171.66357421875	14781537792	4171.66357421875	5.074873023481619
2021-10-24	4185.7294921875	3967.120361328125	4171.85595703125	4087.903076171875	14978083638	4087.903076171875	-2.007844030485162
2021-10-25	4236.6669921875	4072.03466796875	4084.42578125	4217.876953125	15995727040	4217.876953125	3.1794755044642464
2021-10-26	4289.13134765625	4106.82373046875	4217.337890625	4131.10205078125	17157714562	4131.10205078125	-2.057312323429894
2021-10-27	4299.15283203125	3930.25732421875	4132.17333984375	3930.25732421875	26219530404	3930.25732421875	-4.861771122902114
2021-10-28	4293.15087890625	3905.7060546875	3924.8154296875	4287.31884765625	25958154575	4287.31884765625	9.08494009380101
2021-10-29	4455.7353515625	4271.70751953125	4288.6865234375	4414.74658203125	22967641914	4414.74658203125	2.9722010166018054
2021-10-30	4426.8486328125	4252.494140625	4414.24365234375	4325.650390625	14615490626	4325.650390625	-2.0181496208386274
2021-10-31	4394.44970703125	4179.01611328125	4322.744140625	4288.07421875	17498160238	4288.07421875	-0.8686825906328188
2021-11-01	4377.322265625	4160.966796875	4288.21728515625	4324.626953125	17985288261	4324.626953125	0.8524277451908313
2021-11-02	4599.9482421875	4288.6865234375	4322.5009765625	4584.798828125	20794448222	4584.798828125	6.01605358843722
2021-11-03	4664.91015625	4462.97607421875	4589.6845703125	4607.19384765625	21220463155	4607.19384765625	0.48846242486955127
2021-11-04	4606.51611328125	4426.62255859375	4604.6787109375	4537.32421875	18415244464	4537.32421875	-1.5165333002385761
2021-11-05	4570.89599609375	4447.4873046875	4537.42333984375	4486.2431640625	15086003586	4486.2431640625	-1.1257968843489952
2021-11-06	4530.9970703125	4334.9736328125	4482.64794921875	4521.5810546875	14429076700	4521.5810546875	0.7876944992210255
2021-11-07	4640.921875	4510.984375	4523.98193359375	4620.5546875	13541376033	4620.5546875	2.1889164788917004
2021-11-08	4822.36328125	4619.6494140625	4619.6494140625	4812.08740234375	19290896267	4812.08740234375	4.145232072718552
2021-11-09	4837.58935546875	4718.0390625	4810.0712890625	4735.06884765625	20834172627	4735.06884765625	-1.600522772092372
2021-11-10	4859.5029296875	4485.09326171875	4733.36279296875	4636.17431640625	22748160545	4636.17431640625	-2.0885552973311183
2021-11-11	4778.05908203125	4580.990234375	4635.45361328125	4730.38427734375	17933201129	4730.38427734375	2.0320625262970626
2021-11-12	4808.73876953125	4510.92041015625	4724.306640625	4667.115234375	18316060208	4667.115234375	-1.3375032398906361
2021-11-13	4702.115234375	4582.1806640625	4666.71923828125	4651.46044921875	14457436261	4651.46044921875	-0.33542744008004943
2021-11-14	4689.8427734375	4516.935546875	4648.6328125	4626.35888671875	12172962219	4626.35888671875	-0.5396490580547919
2021-11-15	4764.63623046875	4546.59912109375	4627.0908203125	4557.50390625	16275851299	4557.50390625	-1.488319046462594
2021-11-16	4891.70458984375	4144.3349609375	4570.47802734375	4216.365234375	27417502801	4216.365234375	-7.4852085460019975
2021-11-17	4300.306640625	4107.1259765625	4213.91064453125	4287.59375	22183461850	4287.59375	1.6893345729229292
2021-11-18	4343.55712890625	3959.227783203125	4287.80224609375	4000.65087890625	21383250893	4000.65087890625	-6.692398763146579
2021-11-19	4311.7138671875	3982.91748046875	3995.7294921875	4298.306640625	20626269711	4298.306640625	7.440183378363852
2021-11-20	4434.38818359375	4209.24267578125	4298.3505859375	4409.93115234375	15448261277	4409.93115234375	2.596941564469657
2021-11-21	4422.49169921875	4255.455078125	4412.1953125	4269.73291015625	14094831413	4269.73291015625	-3.1791480942506056
2021-11-22	4302.02294921875	4033.572265625	4266.50927734375	4088.457763671875	19752218877	4088.457763671875	-4.245585152485365
2021-11-23	4385.4833984375	4069.7666015625	4089.680419921875	4340.763671875	22133497059	4340.763671875	6.171175606728707
2021-11-24	4376.8759765625	4176.18359375	4340.0361328125	4239.9814453125	21838037128	4239.9814453125	-2.3217625786793206
2021-11-25	4550.51806640625	4249.7744140625	4271.39453125	4274.7431640625	18705358318	4274.7431640625	0.8198554450852713
2021-11-26	4550.84228515625	3933.506591796875	4522.208984375	4030.908935546875	26281795488	4030.908935546875	-5.704067335916796
2021-11-27	4187.68408203125	4033.513916015625	4042.9990234375	4096.912109375	16515693874	4096.912109375	1.6374265676426303
2021-11-28	4297.91650390625	3989.969970703125	4101.64892578125	4294.45361328125	15953126340	4294.45361328125	4.821716908552021
2021-11-29	4460.8486328125	4284.5048828125	4296.94677734375	4445.10498046875	19086475837	4445.10498046875	3.5080450449292977
2021-11-30	4753.26611328125	4358.07421875	4447.76806640625	4631.47900390625	28626354111	4631.47900390625	4.1927923919998555
2021-12-01	4780.732421875	4530.2724609375	4623.6796875	4586.990234375	27634826695	4586.990234375	-0.9605737064494413
2021-12-02	4628.919921875	4441.5078125	4586.3330078125	4511.30224609375	21502671027	4511.30224609375	-1.6500577593133392
2021-12-03	4647.2890625	4100.1455078125	4514.35595703125	4220.7060546875	25879591528	4220.7060546875	-6.44151456839035
2021-12-04	4242.7255859375	3525.494140625	4227.76220703125	4119.58740234375	38478999182	4119.58740234375	-2.3957757548988323
